id	status	implementation	tests	documentation	notes
OAS-3.0.0-0104	implemented	validate/media_types.go	validate/media_types_test.go	README.md#parse-and-validate	Named encodings are restricted to form or multipart request-body content.
OAS-3.0.0-0105	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.0-0106	implemented	validate/media_types.go	validate/media_types_test.go	README.md#parse-and-validate	Request content maps accept multiple distinct specific binary media types.
OAS-3.0.0-0107	implemented	validate/media_types.go	validate/media_types_test.go	README.md#parse-and-validate	Binary file arrays are rejected in non-multipart request content, including explicitly resolved schemas.
OAS-3.0.0-0108	implemented	media/encoding.go	media/encoding_test.go	README.md#request-body-encoding	The bounded form encoder accepts already-stringified complex values and applies interoperable application/x-www-form-urlencoded space and percent encoding.
OAS-3.0.0-0109	implemented	validate/media_types.go	validate/media_types_test.go	README.md#parse-and-validate	Multipart request media types without a schema produce a stable cross-version diagnostic.
OAS-3.0.0-0110	implemented	media/multipart.go	media/multipart_test.go	README.md#request-body-encoding	The deterministic bounded multipart encoder uses a caller-supplied boundary to separate ordered parts.
OAS-3.0.0-0111	implemented	media/encoding.go	media/encoding_test.go	README.md#request-body-encoding	media.EncodingHeaders removes Content-Type case-insensitively from multipart Encoding Object headers.
OAS-3.0.0-0112	implemented	media/encoding.go	media/encoding_test.go	README.md#request-body-encoding	media.EncodingHeaders ignores the entire headers field outside multipart request media types.
OAS-3.0.0-0113	implemented	media/encoding.go	media/encoding_test.go	README.md#parse-and-validate	The runtime serializer applies style only to form-urlencoded content and returns an explicit ignored result for every other OpenAPI 3.0 media type.
OAS-3.0.0-0114	implemented	media/encoding.go	media/encoding_test.go	README.md#parse-and-validate	The runtime serializer applies explode only to form-urlencoded content and returns an explicit ignored result for every other OpenAPI 3.0 media type.
OAS-3.0.0-0115	implemented	media/encoding.go	media/encoding_test.go	README.md#parse-and-validate	The runtime serializer applies allowReserved only to form-urlencoded content and returns an explicit ignored result for every other OpenAPI 3.0 media type.
OAS-3.0.0-0116	implemented	media/encoding.go	media/encoding_test.go	README.md#parse-and-validate	OpenAPI 3.0 Encoding Object serialization uses the exact query-style defaults and mandatory media-type ignore behavior.
OAS-3.0.0-0117	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.0-0118	implemented	response/select.go	response/select_test.go	README.md#response-selection	Response selection applies exact-code precedence over uppercase wildcard ranges and then uses default as fallback.
OAS-3.0.0-0119	implemented	validate/responses.go	validate/responses_test.go	README.md#parse-and-validate	Every operation Responses Object is checked for a default, exact HTTP response code, or uppercase response range.
OAS-3.0.0-0120	implemented	validate/responses.go	validate/responses_test.go	README.md#parse-and-validate	Responses without an explicit successful status are reported as recommendations.
OAS-3.0.0-0121	implemented	response/select.go	response/select_test.go	README.md#response-selection	response.Select chooses an exact three-digit response before an uppercase wildcard range and default.
OAS-3.0.0-0122	implemented	response/select.go	response/select_test.go	README.md#response-selection	Response selection applies exact-code precedence over uppercase wildcard ranges and then uses default as fallback.
OAS-3.0.0-0123	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.0-0124	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation rejects omission, with explicit cross-version required-field tests.
OAS-3.0.0-0125	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.0.0-0126	implemented	response/select.go	response/select_test.go	README.md#response-selection	response.Headers removes Content-Type case-insensitively from Response Object header maps.
OAS-3.0.0-0127	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.0-0128	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.0-0129	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.0.0-0130	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.0-0131	implemented	validate/examples.go	validate/examples_test.go	README.md#parse-and-validate	Inline and internally referenced examples are checked against compilable associated schemas and incompatibility is reported.
OAS-3.0.0-0132	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Mutual exclusion and URI syntax are checked, and authorized internal, relative, and external targets must identify Operation Objects.
OAS-3.0.0-0133	implemented	validate/references.go	validate/links_test.go	README.md#references	Relative operationRef values resolve from the explicitly supplied document base through the authorized resolver.
OAS-3.0.0-0134	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.0.0-0135	implemented	oas30/model_generated.go	oas30/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.0.0-0136	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Every Link Object must select exactly one operation target field.
OAS-3.0.0-0137	implemented	validate/paths.go	validate/paths_test.go	README.md	Operation identifiers are compared case-sensitively and must be unique across the document operation scope.
OAS-3.0.0-0138	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Relative operationRef values resolve operations that do not declare operationId.
OAS-3.0.0-0139	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Relative operationRef values resolve operations that do not declare operationId.
OAS-3.0.0-0140	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Link request expressions are checked against effective parent parameters across inline, reusable, and authorized external Path Item and Callback operations.
OAS-3.0.0-0141	implemented	validate/headers.go	validate/headers_test.go	README.md#parse-and-validate	Header Objects reject explicit identity, non-header traits, and non-simple styles.
